trip,dd,mm,yyyy,plantID,cii,tnlc,bang,btype,lblade,phylotax,phylotax2,growth-leaves,growth-branches,d10,d10h,dbh,dbhh,d1b,s1bh,sh,cmax,cmean,cmin,cd1,cd2,rhf,nl,np,lhm,phm,ef,rhs,td,tl,tv,thm,ldm,pdm,ttype,tdm,QC1,scan
10,8,10,2017,230950,NA,NA,30;45,logarithmic,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,10,10,330,4,127,1345,322,85,79,91,123,2,NA,47,NO,ok
10,8,10,2017,230756,1,NA,30;45,vertical,simple,alternate,distic,r,r?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,7,7,1039,50,195,1345,373,88,115,134,395,13,NA,58,NO,"ok, but image 1 had wrong id (230576)"
10,8,10,2017,230571,1.125,NA,30;45,vertical,simple,opposite,cruzada,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,11,11,843,50,242,1345,724,104,466,522,429,21,NA,318,NO,ok
10,8,10,2017,240497,1,NA,0,Horizontal,bifoliolate,alternate,in between,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,4,4,1079,103,153,1345,728,95,490,537,482,40,NA,307,NO,ok
10,8,10,2017,230862,1,NA,45,logarithmic,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,10,10,559,17,164,1345,340,93,103,119,228,6,NA,70,NO,ok
10,8,10,2017,230873,1.25,NA,0,Horizontal,simple,alternate,distic,r,r?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,12,12,726,46,200,1345,575,94,248,243,390,21,NA,143,NO,ok
10,8,10,2017,230574,1.25,NA,0;30;45,vertical,compound,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,1.5,3,362,101,153,1345,565,95,234,278,184,49,NA,169,NO,ok
10,8,10,2017,240618,1.25,NA,0;30,Horizontal,simple,alternate,distic,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,7,7,1316,58,218,1345,488,91,167,165,627,20,NA,66,NO,"ok, but images had wrong id (540618)"
10,8,10,2017,230746,1,NA,60,vertical,simple,alternate,spiral,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,10,10,504,28,203,1345,332,82,73,83,142,8,NA,43,NO,ok
10,8,10,2017,230745,1,NA,0,Horizontal,simple,alternate,distic,r,c?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,6,6,463,21,155,1345,252,91,60,60,174,3,NA,25,NO,ok
10,8,10,2017,230572,1.125,NA,0,Horizontal,simple,alternate,distic,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,10,10,562,27,160,1345,323,88,78,86,297,13,NA,52,NO,ok
10,8,10,2017,230578,1,NA,0;30,Horizontal,simple,alternate,distic,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,10,10,457,25,235,1345,370,101,123,132,209,10,NA,69,NO,ok
10,8,10,2017,230983,1.5,NA,?,?,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,5,5,825,60,206,1345,337,76,79,91,362,19,NA,45,NO,ok
10,8,10,2017,240444,1.125,NA,45,vertical,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,2,2,1337,198,211,1345,NA,NA,NA,NA,566,25,NA,NA,NO,ok
10,8,10,2017,240419,1,NA,45;60?,vertical,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,2,2,1369,259,218,1345,NA,NA,NA,NA,559,72,NA,NA,NO,ok
10,8,10,2017,230718,1.5,NA,NA,without,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,2,2,1661,687,150,1345,NA,NA,NA,NA,796,244,NA,NA,NO,ok
10,8,10,2017,240554,1,NA,NA,without,simple,opposite,cruzada,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,2,2,1733,166,279,1345,NA,NA,NA,NA,528,44,NA,NA,NO,ok
10,8,10,2017,240492,1,NA,NA,without,simple,opposite,cruzada,c?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,2,2,1611,139,383,1345,NA,NA,NA,NA,480,43,NA,NA,NO,ok
10,6,10,2017,121957,1,396,0;30;45,both,simple,alternate,distic,r,?,2098,10,1403,-10,1357,999,292,314,259,181,171,100,3944,15,15,482,9,176,1500,441,93,147,162,178,3,NA,98,YES,ok
10,6,10,2017,122146,2.5,33,60,vertical,simple,alternate,spiral,r,?,2730,10,2037,-10,1933,999,323,355,311,202,111,110,4025,2,2,1426,109,197,1500,972,91,707,764,672,39,NA,336,YES,ok
10,6,10,2017,122158,2.5,510,0;30,down-arched,simple,opposite,distic,r,r,2820,10,2205,-10,1919,999,315,330,254,153,180,111,4017,10,10,573,10,188,1500,276,93,59,72,237,4,NA,44,YES,ok
10,6,10,2017,122172,3.5,120,30,Horizontal,simple,opposite,distic,r,?,2330,10,1778,-10,1502,999,231,254,210,169,82,152,3934,6,6,1124,84,256,1500,472,78,120,134,386,28,NA,65,YES,ok
10,6,10,2017,122068,1.25,30,30,Horizontal,simple,alternate,spiral,r,?,1304,10,968,-10,643,999,96,110,100,98,30,98,4043,5,5,442,44,121,1500,319,87,92,94,172,12,NA,46,YES,"ok, but image 002 had wrong id (122086)"
10,6,10,2017,122049,1,290,45?,?,simple,alternate,distic,r,?,2854,10,2566,-10,2283,999,337,382,330,193,200,160,4021,10,10,349,9,194,1500,495,96,172,182,146,3,NA,114,YES,ok
10,6,10,2017,122075,1.5,NA,0,exponential,simple,verticilate,cruzada,r,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928,3,3,998,49,201,1500,796,100,499,509,404,14,NA,332,NO,ok
10,6,10,2017,122013,1.125,NA,?,?,compound,alternate,in between,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4011,2,4,665,102,178,1500,475,104,220,237,279,41,NA,149,NO,ok
10,6,10,2017,121973,1,NA,?,?,simple,opposite,cruzada,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3930,5,5,902,27,285,1500,466,94,164,195,372,11,NA,117,NO,ok
10,7,10,2017,142633,2,110,0,Horizontal,simple,alternate,distic,r,c?,2583,10,2226,-10,2333,999,320,330,303,268,126,129,3116,5,5,910,33,161,1500,419,103,161,163,363,5,NA,75,Q,ok
10,7,10,2017,142651,1,NA,45?,?,compound,alternate,spiral,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3229,1.5,3,821,144,205,1500,581,75,204,176,297,45,NA,85,NO,ok
10,7,10,2017,142647,1,NA,45,vertical,compound,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3122,4,4,516,43,161,1500,865,88,530,599,267,17,NA,329,NO,ok
10,7,10,2017,142540,1.25,448,0;30,Horizontal,simple,alternate,distic,r,r,3515,10,2945,-10,2794,999,522,561,455,367,246,209,3239,6,6,733,46,206,1500,554,89,256,292,376,15,NA,164,YES,ok
10,7,10,2017,142643,1.25,30,45;60,vertical,compound,alternate,spiral,r,?,2942,20,2509,-10,2480,999,407,468,407,390,184,58,3200,16,16,441,6,133,1500,492,72,157,172,149,2,NA,76,YES,ok
10,7,10,2017,142669,1.125,NA,30,Horizontal,simple,alternate,distic,r,c?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3217,15,15,159,11,143,1500,306,66,47,56,73,4,NA,29,NO,ok
10,7,10,2017,142667,1.5,55,30,Horizontal,simple,alternate,spiral,r,r,2376,30,1616,-10,1597,999,223,244,182,138,94,136,3225,2,2,1696,159,235,1500,634,87,296,300,716,41,NA,123,YES,ok
10,7,10,2017,142692,2,NA,NA,Without,compound,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3154,0.5,1,2125,855,196,1500,NA,NA,NA,NA,1150,372,NA,NA,NO,ok
10,7,10,2017,142743,1,44,45;60,vertical,compound,alternate,spiral,r,?,2042,10,1200,-10,752,999,150,168,114,78,112,95,3145,20,20,350,9,145,1500,400,92,148,163,143,3,NA,78,YES,ok
10,7,10,2017,142754,1,10,NA,Without,simple,alternate,spiral,r,?,1656,20,1314,-10,1304,999,72,88,80,36,102,103,3233,2,2,1528,572,200,1500,NA,NA,NA,NA,586,152,NA,NA,YES,ok
10,7,10,2017,142759,1,8,NA,Without,compound,alternate,spiral,r,?,2771,10,1937,-10,1299,999,291,314,295,249,76,57,3210,1,1,952,236,159,1500,NA,NA,NA,NA,502,139,NA,NA,Q,ok
10,7,10,2017,142710,1,NA,?,?,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3214,10,10,367,5,193,1500,258,61,40,45,123,2,NA,21,NO,ok
10,7,10,2017,142709,1.125,42,45,vertical,simple,opposite,cruzada,r,r,2192,10,1744,-10,1651,999,223,263,201,187,180,95,3127,5,5,2023,173,192,1500,535,99,255,289,836,46,NA,162,YES,ok
10,7,10,2017,142551,1.5,292.5,0,Horizontal,simple,alternate,distic,r,?,2634,10,1911,-10,1672,999,331,377,301,235,87,182,3137,10,10,264,7,137,1500,469,95,157,166,102,2,NA,96,YES,ok
10,7,10,2017,142552,2,200,30,Horizontal,simple,alternate,spiral,r,r,3856,10,2809,-10,2536,999,500,519,408,318,164,167,3132,5,5,1914,266,192,1500,703,93,356,361,556,49,NA,120,YES,ok
10,6,10,2017,122405,1,NA,0;30,Horizontal,simple,alternate,distic,r,r?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517,8,8,865,46,151,1500,NA,NA,NA,NA,419,21,NA,NA,NO,ok
10,6,10,2017,122375,1,NA,0;30,Horizontal,simple,opposite,cruzada,?,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914,8,8,456,20,157,1500,554,89,209,247,213,8,NA,141,NO,ok
10,6,10,2017,122359,1,407,0;30,Horizontal,simple,alternate,distic,r,?,3453,30,3140,-10,2830,999,422,448,391,316,273,215,3958,6,6,801,43,170,1500,690,96,408,472,388,18,NA,265,YES,ok
10,6,10,2017,122472,1.125,16,NA,Without,simple,alternate,spiral,r,?,3326,10,2605,-10,2331,999,455,485,452,425,113,125,4029,1,1,1666,164,210,1500,NA,NA,NA,NA,776,66,NA,NA,YES,ok
10,6,10,2017,122238,1,40.5,0,exponential,simple,verticilate,cruzada,r,r,2888,10,2100,-10,2126,999,365,382,325,289,87,133,3948,5,5,1550,120,164,1500,637,90,306,300,628,29,NA,127,YES,ok
10,6,10,2017,122239,1,110,30;45,vertical,simple,alternate,in between,r,?,2180,10,1678,-10,1402,999,250,279,252,187,131,112,3955,7,7,887,60,243,1500,453,91,150,177,359,23,NA,107,YES,ok
10,6,10,2017,122247,1,NA,NA,Without,compound,alternate,spiral,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526,1,1,450,110,122,1500,NA,NA,NA,NA,179,40,NA,NA,NO,ok
10,6,10,2017,122220,1,NA,NA,Without,simple,alternate,spiral,r?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3534,2,2,647,24,261,1500,NA,NA,NA,NA,154,4,NA,NA,NO,ok
10,6,10,2017,122258,1,23,0;30,Horizontal,bipinnate,alternate,spiral,r?,?,3456,10,2675,-10,1964,999,288,330,188,52,90,106,3940,2,2,914,200,98,1500,427,88,159,166,354,82,NA,92,YES,ok
10,6,10,2017,122353,1,60,30,down-arched,compound,alternate,spiral,r,?,1642,10,1215,-10,918,999,114,146,94,26,144,113,3522,2,4,371,63,159,1500,437,89,162,174,183,26,NA,93,YES,ok
10,6,10,2017,122296,1,NA,?,?,simple,alternate,spiral,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3530,2,2,656,30,165,1500,NA,NA,NA,NA,279,9,NA,NA,NO,ok
10,6,10,2017,122285,1,590,45,vertical,simple,alternate,distic,r,?,2104,10,1912,-10,1414,999,256,263,208,178,138,135,4004,20,20,170,5,113,1500,554,95,247,265,80,2,NA,148,YES,ok
10,7,10,2017,133153,2,NA,30,Horizontal,simple,alternate,distic,r?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA
10,7,10,2017,132921,1,186,60,vertical,simple,opposite,distic,?,?,1804,10,1422,-10,1122,999,193,220,136,20,108,89,3921,11,11,1084,63,250,1500,525,106,208,264,576,32,NA,171,YES,ok
10,7,10,2017,132866,1,NA,?,?,simple,opposite,cruzada,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4032,2,2,875,55,204,1500,NA,NA,NA,NA,370,18,NA,NA,NO,ok
10,7,10,2017,133109,1.5,NA,0;30,Horizontal,simple,alternate,distic,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925,10,10,444,34,238,1500,733,98,464,441,242,14,NA,265,NO,"ok, but image 002 had wrong id (1323109)"
10,7,10,2017,133111,1,NA,30,Horizontal,simple,alternate,spiral,r?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,3,3,1459,65,175,1500,808,97,608,616,497,13,NA,214,NO,ok
10,7,10,2017,132901,1.5,44,45;60,vertical,simple,alternate,spiral,r,?,1910,10,1613,-10,1073,999,91,190,134,64,95,33,3915,6,6,1941,102,223,1500,476,83,170,186,971,42,NA,91,Q,ok
10,7,10,2017,133008,1.5,NA,?,?,simple,opposite,cruzada,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910,5,5,1351,116,251,1500,458,101,175,200,523,30,NA,90,NO,ok
