TRIP#,Date Collected,file name,plant ID,image height (px),image width (px),Leaf id,,Area pred (cm^2),Area real (px^2),Blade length (px),Tip length (px),patiole length (px),Width (px),Have holes?,Borders are damaged?,Obs
,,100977,,3507,2480,2,,82.98474772,1146781,,,,,N,Y,MODERATE
,,S N,,3507,2480,1,,38.40771137,530763,,,,,N,N,
,,S N,,3507,2480,2,,36.38031148,502746,,,,,N,N,
,,S N,,3507,2480,3,,35.61478114,492167,,,,,N,N,
,,S N,,3507,2480,4,,38.29468005,529201,,,,,N,N,
,,S N,,3507,2480,5,,33.96070302,469309,,,,,N,N,
,,S N,,3507,2480,6,,36.46114118,503863,,,,,N,N,
,,S N 1,,3507,2480,1,,197.9101796,2734956,,,,,N,N,
,,S N 2,,3507,2480,1,,134.8600474,1863655,,,,,N,N,
,,S N 2,,3507,2480,2,,148.2025197,2048037,,,,,N,N,
,19/09/2017,381_1,,3507,2480,1,,46.81588152,646957,,,,,N,N,
,,381_1,,3507,2480,2,,50.0159995,691180,,,,,N,N,
,,381_1,,3507,2480,3,,68.20912213,942594,,,,,N,N,
,,381_1,,3507,2480,4,,67.90664394,938414,,,,,N,N,
,,80769_1,,3507,2480,1,,463.2106193,6401190,,,,,N,N,
,,80769_2,,3507,2480,1,,464.5654756,6419913,,,,,N,N,
,,870793,,3507,2480,1,,202.440478,2797561,,,,,N,N,
,,870793_1,,3507,2480,1,,92.81644682,1282647,,,,,N,N,
,,870793_1,,3507,2480,2,,132.6696132,1833385,,,,,N,N,
,,870793_2,,3507,2480,1,,158.0312519,2183862,,,,,N,N,
,,80854,,3507,2480,1,,173.6001953,2399012,,,,,N,N,
,,80854,,3507,2480,2,,60.84602138,840842,,,,,N,N,
,,80854_1,,3507,2480,1,,119.7982977,1655514,,,,,N,N,
,,80854_1,,3507,2480,2,,115.608034,1597608,,,,,N,N,
,,80854_2,,3507,2480,1,,128.9033979,1781339,,,,,N,N,
,,80874,,3507,2480,1,,125.2291562,1730564,,,,,N,N,
,,80874,,3507,2480,2,,53.60579334,740788,,,,,N,N,
,,80874,,3507,2480,3,,103.8841818,1435594,,,,,N,N,
,,81241,,3507,2480,1,,12.67152069,175110,,,,,N,N,
,,81241,,3507,2480,2,,13.70776178,189430,,,,,N,N,
,,81241,,3507,2480,3,,33.21456602,458998,,,,,N,N,
,,81241,,3507,2480,4,,34.13893359,471772,,,,,N,N,
,,81241,,3507,2480,5,,30.88128686,426754,,,,,N,N,
,,81241,,3507,2480,6,,38.84029861,536741,,,,,N,N,
,,81241,,3507,2480,7,,23.68462147,327302,,,,,N,N,
,,81241_1,,3507,2480,1,,31.11928944,430043,,,,,N,N,
,,81241_1,,3507,2480,2,,25.1310172,347290,,,,,N,N,
,,81241_1,,3507,2480,3,,24.4468231,337835,,,,,N,N,
,,81241_1,,3507,2480,4,,26.47219683,365824,,,,,N,N,
,,81241_1,,3507,2480,5,,25.35165261,350339,,,,,N,N,
,,81244,,3507,2480,1,,53.25360163,735921,,,,,N,N,
,,81244,,3507,2480,2,,54.3262414,750744,,,,,N,N,
,,81244,,3507,2480,3,,71.05581823,981933,,,,,N,N,
,,81244_1,,3507,2480,1,,41.44052562,572674,,,,,N,N,
,,81244_1,,3507,2480,2,,64.16054558,886646,,,,,N,N,
,,90356,,3507,2480,1,,18.83013592,260217,,,,,N,N,
,,90356,,3507,2480,2,,20.9301161,289237,,,,,N,N,
,,90356,,3507,2480,3,,29.54936972,408348,,,,,N,N,
,,90356,,3507,2480,4,,30.48697976,421305,,,,,N,N,
,,90356,,3507,2480,5,,22.5799248,312036,,,,,N,N,
,,90381,,3507,2480,1,,101.2173807,1398741,,,,,N,N,
,,90385_1,,3507,2480,1,,201.8232199,2789031,,,,,N,N,
,,90385_2,,3507,2480,2,,198.6072544,2744589,,,,,N,N,
,,90385_3,,3507,2480,3,,196.5294173,2715875,,,,,N,N,
,,90385_4,,3507,2480,4,,77.84283551,1075724,,,,,N,N,
,,90385_5,,3507,2480,5,,163.4898255,2259295,,,,,N,N,
,,90444,,3507,2480,1,,181.4392289,2507341,,,,,N,Y,MODERATE
,,90444,,3507,2480,2,,79.20254012,1094514,,,,,N,Y,MODERATE
,,90444_1,,3507,2480,1,,166.4583812,2300318,,,,,N,N,
,,90444_2,,3507,2480,1,,154.5942892,2136366,,,,,N,N,
,,90444_2,,3507,2480,2,,135.6928031,1875163,,,,,N,N,
,,90445,,3507,2480,1,,64.89126922,896744,,,,,N,N,
,,90445,,3507,2480,2,,68.12293756,941403,,,,,N,N,
,,90445,,3507,2480,3,,68.97856009,953227,,,,,N,N,
,,90445_1,,3507,2480,1,,60.94675096,842234,,,,,N,N,
,,90445_1,,3507,2480,2,,68.88361956,951915,,,,,N,N,
,,90472_1,,3507,2480,1,,10.50945288,145232,,,,,N,N,
,,90472_1,,3507,2480,2,,14.78705897,204345,,,,,N,N,
,,90472_1,,3507,2480,3,,13.09585852,180974,,,,,N,N,
,,90472_1,,3507,2480,4,,9.511636655,131443,,,,,N,N,
,,90472_1,,3507,2480,5,,13.75892256,190137,,,,,N,N,
,,90472_1,,3507,2480,6,,12.62795804,174508,,,,,N,N,
,,90472_1,,3507,2480,7,,15.62965612,215989,,,,,N,N,
,,90472_1,,3507,2480,8,,6.61269433,91382,,,,,N,N,
,,90472_2,,3507,2480,1,,16.81011707,232302,,,,,N,N,
,,90472_2,,3507,2480,2,,13.122054,181336,,,,,N,N,
,,90472_2,,3507,2480,3,,18.58952826,256892,,,,,N,Y,SEVERE
,,90472_2,,3507,2480,4,,17.48982465,241695,,,,,N,N,
,,90472_2,,3507,2480,5,,18.66493072,257934,,,,,N,N,
,,90472_2,,3507,2480,6,,18.92442517,261520,,,,,N,N,
,,90472_2,,3507,2480,7,,17.58244955,242975,,,,,N,N,
,,90472_2,,3507,2480,8,,18.23574456,252003,,,,,N,N,
,,90548,,3507,2480,1,,57.23799201,790982,,,,,N,N,
,,90548,,3507,2480,2,,237.7547348,3285575,,,,,N,N,
,,90548_1,,3507,2480,1,,204.0903591,2820361,,,,,N,N,
,,90548_2,,3507,2480,1,,143.8322164,1987643,,,,,N,N,
,,90548_3,,3507,2480,1,,235.883567,3259717,,,,,N,N,
,,90550,,3507,2480,1,,226.86277,3135057,,,,,N,N,
,,90550,,3507,2480,1,,187.1521591,2586289,,,,,N,N,
,,90553,,3507,2480,1,,56.63925886,782708,,,,,N,N,
,,90553,,3507,2480,2,,62.91372757,869416,,,,,N,N,
,,90553,,3507,2480,3,,54.86607091,758204,,,,,N,N,
,,90553,,3507,2480,4,,49.9345909,690055,,,,,N,N,
,,90553_1,,3507,2480,1,,61.52449878,850218,,,,,N,N,
,,90553_1,,3507,2480,2,,41.91356389,579211,,,,,N,N,
,,90553_1,,3507,2480,3,,63.99324186,884334,,,,,N,N,
,,90553_1,,3507,2480,4,,38.72936581,535208,,,,,N,N,
,,90553_2,,3507,2480,1,,40.59402086,560976,,,,,N,N,
,,90553_2,,3507,2480,2,,20.1603887,278600,,,,,N,N,
,,90553_2,,3507,2480,3,,45.38316244,627158,,,,,N,N,
,,90553_2,,3507,2480,4,,53.75652589,742871,,,,,N,N,
,,90558,,3507,2480,1,,88.80340061,1227190,,,,,N,N,
,,90558,,3507,2480,2,,83.42558436,1152873,,,,,N,N,
,,90558_1,,3507,2480,1,,40.35840627,557720,,,,,N,N,
,,90558_1,,3507,2480,2,,57.09775212,789044,,,,,N,N,
,,90558_1,,3507,2480,3,,63.8891112,882895,,,,,N,N,
,,90563,,3507,2480,1,,47.05634445,650280,,,,,N,N,
,,90563,,3507,2480,2,,47.89279073,661839,,,,,N,N,
,,90563,,3507,2480,3,,47.90176377,661963,,,,,N,N,
,,90563_1,,3507,2480,1,,32.69333386,451795,,,,,N,N,
,,90563_1,,3507,2480,2,,24.15288377,333773,,,,,N,N,
,,90575,,3507,2480,1,,113.8453387,1573249,,,,,N,N,
,,90575_1,,3507,2480,1,,120.9735485,1671755,,,,,N,N,
,,90575_2,,3507,2480,1,,651.623852,9004906,,,,,N,N,
,,90575_4,,3507,2480,1,,316.6706442,4376128,,,,,N,N,
,,90575_5,,3507,2480,1,,370.0615912,5113947,,,,,N,N,
,,90629,,3507,2480,1,,27.07881757,374207,,,,,N,N,
,,90629,,3507,2480,2,,21.68146325,299620,,,,,N,N,
,,90629,,3507,2480,3,,14.8937947,205820,,,,,N,N,
,,90629,,3507,2480,4,,16.38165454,226381,,,,,N,N,
,,90629,,3507,2480,5,,30.90777179,427120,,,,,N,N,
,,90629,,3507,2480,6,,51.63483675,713551,,,,,N,N,
,,90629_1,,3507,2480,1,,18.7204333,258701,,,,,N,N,
,,90629_1,,3507,2480,2,,26.74956499,369657,,,,,N,N,
,,90629_1,,3507,2480,3,,44.96345586,621358,,,,,N,N,
,,90629_1,,3507,2480,4,,32.6973862,451851,,,,,N,N,
,,90645,,3507,2480,1,,47.40057621,655037,,,,,N,N,
,,90645,,3507,2480,2,,47.07501416,650538,,,,,N,N,
,,90645,,3507,2480,3,,66.79572403,923062,,,,,N,N,
,,90645_1,,3507,2480,1,,30.08384435,415734,,,,,N,N,
,,90645_1,,3507,2480,2,,58.99287208,815233,,,,,N,N,
,,90645_1,,3507,2480,3,,34.81770044,481152,,,,,N,N,
,,90646,,3507,2480,1,,241.5103127,3337474,,,,,N,N,
,,90646,,3507,2480,2,,169.4418438,2341547,,,,,N,N,
,,90646,,3507,2480,3,,177.3460042,2450776,,,,,N,N,
,,90658,,3507,2480,1,,48.18405263,665864,,,,,N,N,
,,90658,,3507,2480,2,,55.76822297,770671,,,,,N,N,
,,90658,,3507,2480,3,,75.22328752,1039524,,,,,N,N,
,,90658_1,,3507,2480,1,,42.98642076,594037,,,,,N,N,
,,90658_1,,3507,2480,2,,55.95766984,773289,,,,,N,N,
,,90660,,3507,2480,1,,4.691017078,64826,,,,,N,N,
,,90660,,3507,2480,2,,4.331950858,59864,,,,,N,N,
,,90660,,3507,2480,3,,1.430403458,19767,,,,,N,N,
,,90660,,3507,2480,4,,1.728250407,23883,,,,,N,N,
,,90660,,3507,2480,5,,5.987982787,82749,,,,,N,N,
,,90660,,3507,2480,6,,5.515016885,76213,,,,,N,N,
,,90660,,3507,2480,7,,4.819895945,66607,,,,,N,N,
,,90660,,3507,2480,8,,3.119722461,43112,,,,,N,N,
,,90660,,3507,2480,9,,4.418497251,61060,,,,,N,N,
,,90660,,3507,2480,10,,4.181073578,57779,,,,,N,N,
,,90660,,3507,2480,11,,4.050964536,55981,,,,,N,N,
,,90660,,3507,2480,12,,4.272685394,59045,,,,,N,N,
,,90660,,3507,2480,13,,3.837203631,53027,,,,,N,N,
,,90660,,3507,2480,14,,5.873793651,81171,,,,,N,N,
,,90660,,3507,2480,15,,4.892910418,67616,,,,,N,N,
,,90660,,3507,2480,16,,5.578189962,77086,,,,,N,N,
,,90660,,3507,2480,17,,1.458914561,20161,,,,,N,N,
,,90660,,3507,2480,18,,2.729395337,37718,,,,,N,N,
,,90660,,3507,2480,19,,2.244778959,31021,,,,,N,N,
,,90660,,3507,2480,20,,4.677195706,64635,,,,,N,N,
,,90665,,3507,2480,1,,94.6957916,1308618,,,,,N,N,
,,90665,,3507,2480,2,,77.50837278,1071102,,,,,N,N,
,,90665_1,,3507,2480,1,,81.39992118,1124880,,,,,N,N,
,,90665_1,,3507,2480,2,,68.99368399,953436,,,,,N,N,
,,90665_1,,3507,2480,3,,65.30084496,902404,,,,,N,N,
,,90669,,3507,2480,1,,64.37090542,889553,,,,,N,N,
,,90669,,3507,2480,2,,81.91413411,1131986,,,,,N,N,
,,90669,,3507,2480,3,,75.1533123,1038557,,,,,N,N,
,,90669_1,,3507,2480,1,,93.06052791,1286020,,,,,N,N,
,,90669_1,,3507,2480,2,,103.9996735,1437190,,,,,N,N,
,,90673,,3507,2480,1,,296.4219001,4096307,,,,,N,N,
,,90673_1,,3507,2480,1,,301.6103418,4168007,,,,,N,N,
,,90675,,3507,2480,1,,50.7481704,701298,,,,,N,N,
,,90675,,3507,2480,2,,81.06922134,1120310,,,,,Y,Y,MODERATE
,,90675,,3507,2480,3,,85.67962581,1184022,,,,,Y,Y,MODERATE
,,90675_1,,3507,2480,1,,62.26549799,860458,,,,,Y,Y,SEVERE
,,90675_1,,3507,2480,2,,39.99405753,552685,,,,,N,N,
,,90678,,3507,2480,1,,32.91657434,454880,,,,,N,N,
,,90678,,3507,2480,2,,79.96821519,1105095,,,,,N,N,
,,90678,,3507,2480,3,,45.38981986,627250,,,,,N,N,
,,90678_1,,3507,2480,1,,56.41956417,779672,,,,,N,N,
,,90678_1,,3507,2480,2,,58.42626819,807403,,,,,N,N,
,,90679,,3507,2480,1,,8.057859881,111353,,,,,N,N,
,,90679,,3507,2480,2,,26.27782926,363138,,,,,N,Y,SEVERE
,,90679,,3507,2480,3,,41.65681924,575663,,,,,N,N,
,,90679_1,,3507,2480,1,,21.90470374,302705,,,,,N,N,
,,90679_1,,3507,2480,2,,18.68642259,258231,,,,,N,N,
,,90679_1,,3507,2480,3,,55.28577749,764004,,,,,N,Y,SEVERE
,,90679_1,,3507,2480,4,,20.80138196,287458,,,,,N,N,
,,90679_1,,3507,2480,5,,53.00503402,732486,,,,,N,N,
,,90684,,3507,2480,1,,61.55387824,850624,,,,,N,N,
,,90684,,3507,2480,2,,53.54102827,739893,,,,,N,N,
,,90684,,3507,2480,3,,60.04959195,829836,,,,,N,Y,SEVERE
,,90684,,3507,2480,4,,53.83525706,743959,,,,,N,N,
,,90685,,3507,2480,1,,80.18501535,1108091,,,,,N,N,
,,90685,,3507,2480,2,,112.1000829,1549131,,,,,N,N,
,,90685_1,,3507,2480,1,,29.65350037,409787,,,,,N,N,
,,90685_1,,3507,2480,2,,103.9594396,1436634,,,,,N,N,
,,90687,,3507,2480,1,,29.89635129,413143,,,,,N,N,
,,90687,,3507,2480,2,,13.1798722,182135,,,,,N,N,
,,90687,,3507,2480,3,,10.5750863,146139,,,,,N,N,
,,90687,,3507,2480,4,,22.28996544,308029,,,,,N,N,
,,90687,,3507,2480,5,,21.58927253,298346,,,,,N,N,
,,90692,,3507,2480,1,,86.13949397,1190377,,,,,N,N,
,,90692,,3507,2480,2,,172.2789879,2380754,,,,,N,N,
,,90692_3,,3507,2480,1,,136.8526406,1891191,,,,,N,N,
,,90692_3,,3507,2480,2,,100.1775938,1384372,,,,,N,Y,SEVERE
,,90694,,3507,2480,1,,135.1326396,1867422,,,,,N,N,
,,90694,,3507,2480,2,,60.75563973,839593,,,,,N,N,
,,90694,,3507,2480,3,,61.92300295,855725,,,,,Y,Y,MODERATE
,,90694_1,,3507,2480,1,,129.4406223,1788763,,,,,N,N,
,,90694_1,,3507,2480,2,,70.65441953,976386,,,,,N,N,
,,90759,,3507,2480,1,,66.42124445,917887,,,,,N,N,
,,90759,,3507,2480,2,,69.02718816,953899,,,,,N,N,
,,90759,,3507,2480,3,,94.60989648,1307431,,,,,N,N,
,,90759_1,,3507,2480,1,,15.43847253,213347,,,,,N,N,
,,90759_1,,3507,2480,2,,79.42404389,1097575,,,,,N,N,
,,90811,,3507,2480,1,,29.26295616,404390,,,,,N,N,
,,90811,,3507,2480,2,,19.45209766,268812,,,,,N,N,
,,90811,,3507,2480,3,,29.19782928,403490,,,,,N,N,
,,90811,,3507,2480,4,,37.9954582,525066,,,,,N,N,
,,90811,,3507,2480,5,,49.27442139,680932,,,,,N,N,
,,90811,,3507,2480,6,,28.49257749,393744,,,,,N,N,
,,90811_1,,3507,2480,1,,20.19758339,279114,,,,,N,N,
,,90811_1,,3507,2480,2,,27.45127098,379354,,,,,N,N,
,,90811_1,,3507,2480,3,,33.88776091,468301,,,,,N,N,
,,90811_1,,3507,2480,4,,36.56411402,505286,,,,,N,N,
,,90816,,3507,2480,1,,165.5119429,2287239,,,,,N,N,
,,90816,,3507,2480,2,,174.5260825,2411807,,,,,N,N,
,,90816_1,,3507,2480,1,,182.0326795,2515542,,,,,N,N,
,,90816_1,,3507,2480,2,,171.4369697,2369118,,,,,N,N,
,,90817,,3507,2480,1,,19.27314345,266339,,,,,N,N,
,,90817,,3507,2480,2,,28.90902773,399499,,,,,N,N,
,,90817,,3507,2480,3,,19.92687264,275373,,,,,N,N,
,,90817,,3507,2480,4,,29.04181421,401334,,,,,N,N,
,,90817,,3507,2480,5,,25.45317818,351742,,,,,N,N,
,,90817_1,,3507,2480,1,,12.18212834,168347,,,,,N,N,
,,90817_1,,3507,2480,2,,15.73443804,217437,,,,,N,N,
,,90817_1,,3507,2480,3,,23.52469879,325092,,,,,N,N,
,,90819,,3507,2480,1,,186.6679046,2579597,,,,,N,N,
,,90819,,3507,2480,2,,175.9101735,2430934,,,,,N,N,
,,90820,,3507,2480,1,,70.8312752,978830,,,,,N,N,
,,90820,,3507,2480,2,,75.81579744,1047712,,,,,N,N,
,,90820,,3507,2480,3,,91.22836394,1260701,,,,,N,N,
,,90820_1,,3507,2480,1,,52.85176875,730368,,,,,N,N,
,,90820_1,,3507,2480,2,,56.27563376,777683,,,,,N,N,
,,90821_1,,3507,2480,1,,73.2911176,1012823,,,,,N,N,
,,90821_1,,3507,2480,2,,63.4188951,876397,,,,,N,N,
,,90821_1,,3507,2480,3,,100.4072022,1387545,,,,,N,N,
,,90821_1,,3507,2480,4,,32.89754282,454617,,,,,N,N,
,,90854,,3507,2480,1,,46.28053854,639559,,,,,N,N,
,,90854,,3507,2480,2,,140.2675326,1938382,,,,,N,N,
,,90854,,3507,2480,3,,39.59931625,547230,,,,,N,N,
,,90854_1,,3507,2480,1,,33.51284715,463120,,,,,N,N,
,,90854_1,,3507,2480,2,,120.6902466,1667840,,,,,N,N,
,,90864,,3507,2480,1,,97.95560923,1353666,,,,,N,N,
,,90864,,3507,2480,2,,89.18953067,1232526,,,,,N,N,
,,90864_1,,3507,2480,1,,22.61357369,312501,,,,,N,N,
,,90864_1,,3507,2480,2,,59.90935206,827898,,,,,N,N,
,,90864_1,,3507,2480,3,,53.90595591,744936,,,,,N,N,
,,90871,,3507,2480,1,,102.8854972,1421793,,,,,N,N,
,,90871,,3507,2480,2,,88.8801056,1228250,,,,,N,N,
,,90871_1,,3507,2480,1,,21.10784013,291693,,,,,N,N,
,,90871_1,,3507,2480,2,,56.63021346,782583,,,,,N,N,
,,90871_1,,3507,2480,3,,99.23448414,1371339,,,,,N,N,
,,90874,,3507,2480,1,,41.4313355,572547,,,,,N,N,
,,90874,,3507,2480,2,,35.05563066,484440,,,,,N,N,
,,90874_1,,3507,2480,1,,35.62042547,492245,,,,,N,N,
,,90874_1,,3507,2480,2,,50.51371362,698058,,,,,N,N,
,,90874_1,,3507,2480,3,,43.12745664,595986,,,,,N,N,
,,90875,,3507,2480,1,,19.74697771,272887,,,,,N,N,
,,90875,,3507,2480,2,,12.39639579,171308,,,,,N,N,
,,90875,,3507,2480,3,,21.90926262,302768,,,,,N,N,
,,90875,,3507,2480,4,,16.79101318,232038,,,,,N,N,
,,90875,,3507,2480,5,,17.01121442,235081,,,,,N,N,
,,90875,,3507,2480,6,,14.81947769,204793,,,,,N,N,
,,90875,,3507,2480,7,,18.33017854,253308,,,,,N,N,
,,90875,,3507,2480,8,,32.02448076,442552,,,,,N,N,
,,90875,,3507,2480,9,,22.92806417,316847,,,,,N,N,
,,90875,,3507,2480,10,,21.02259628,290515,,,,,N,N,
,,90879,,3507,2480,1,,678.4965068,9376264,,,,,N,N,
,,90889_1,,3507,2480,1,,60.8866895,841404,,,,,N,Y,SEVERE
,,90889_1,,3507,2480,2,,43.91455121,606863,,,,,N,N,
,,90889_1,,3507,2480,3,,81.92788312,1132176,,,,,N,N,
,,90889_1,,3507,2480,4,,58.61947795,810073,,,,,N,N,
,,90889_2,,3507,2480,1,,95.01867622,1313080,,,,,N,Y,SEVERE
,,90889_2,,3507,2480,2,,41.99504486,580337,,,,,N,N,
,,90889_2,,3507,2480,3,,56.0204811,774157,,,,,N,N,
,,90889_2,,3507,2480,4,,65.99220301,911958,,,,,N,N,
,,90893,,3507,2480,1,,87.885401,1214504,,,,,N,N,
,,90893,,3507,2480,2,,101.774505,1406440,,,,,N,N,
,,90893_1,,3507,2480,1,,39.72045226,548904,,,,,N,N,
,,90893_1,,3507,2480,2,,104.1752266,1439616,,,,,N,N,
,,90893_1,,3507,2480,3,,72.77972684,1005756,,,,,N,N,
,,90904,,3507,2480,1,,112.0688944,1548700,,,,,N,N,
,,90904,,3507,2480,2,,166.2423771,2297333,,,,,N,N,
,,90904_1,,3507,2480,1,,117.0765729,1617902,,,,,N,N,
,,90904_1,,3507,2480,2,,126.158951,1743413,,,,,N,N,
,,90914,,3507,2480,1,,47.69169338,659060,,,,,N,Y,SEVERE
,,90914,,3507,2480,2,,29.95293931,413925,,,,,N,N,
,,90914,,3507,2480,3,,17.97103996,248345,,,,,N,N,
,,90914,,3507,2480,4,,25.37712446,350691,,,,,N,N,
,,90914,,3507,2480,5,,44.49273321,614853,,,,,N,N,
,,90914_1,,3507,2480,1,,62.08430053,857954,,,,,N,Y,SEVERE
,,90914_1,,3507,2480,2,,33.26275991,459664,,,,,N,N,
,,90914_1,,3507,2480,3,,36.92144352,510224,,,,,N,N,
,,90916,,3507,2480,1,,201.8643222,2789599,,,,,N,N,
,,90916,,3507,2480,2,,156.2618269,2159410,,,,,N,N,
,,90916_1,,3507,2480,1,,193.8872196,2679362,,,,,N,N,
,,90981,,3507,2480,1,,582.5277017,8050054,,,,,N,N,
,,90981_1,,3507,2480,1,,561.5300707,7759884,,,,,N,N,
,,90979,,3507,2480,1,,159.8414175,2208877,,,,,N,N,
,,90979,,3507,2480,2,,152.7700128,2111156,,,,,N,N,
,,90979_1,,3507,2480,1,,183.1803599,2531402,,,,,N,N,
,,90979_1,,3507,2480,2,,155.4094607,2147631,,,,,N,N,
,,90979_2,,3507,2480,1,,151.2301238,2089876,,,,,N,N,
,,96416,,3507,2480,1,,42.92549094,593195,,,,,N,N,
,,96416,,3507,2480,2,,38.76135035,535650,,,,,N,N,
,,96416,,3507,2480,3,,41.63872844,575413,,,,,N,N,
,,96416,,3507,2480,4,,29.91270537,413369,,,,,N,N,
,,96416,,3507,2480,5,,31.17891672,430867,,,,,N,N,
,,96829,,3507,2480,1,,47.50579231,656491,,,,,N,N,
,,96829,,3507,2480,2,,92.47945138,1277990,,,,,N,N,
,,96829,,3507,2480,3,,73.57702462,1016774,,,,,N,N,
,,96829_1,,3507,2480,1,,11.14755161,154050,,,,,N,N,
,,96829_1,,3507,2480,2,,88.27095215,1219832,,,,,N,N,
,,96830,,3507,2480,1,,63.75769963,881079,,,,,N,N,
,,96830,,3507,2480,2,,92.48415499,1278055,,,,,N,N,
,,96830,,3507,2480,3,,72.02230118,995289,,,,,N,N,
,,96830_1,,3507,2480,1,,72.77900321,1005746,,,,,N,N,
,,96830_1,,3507,2480,2,,72.74672922,1005300,,,,,N,N,
,,96832,,3507,2480,1,,12.93984346,178818,,,,,N,N,
,,96832,,3507,2480,2,,10.30104685,142352,,,,,N,N,
,,96832,,3507,2480,3,,13.7539295,190068,,,,,N,N,
,,96832,,3507,2480,4,,9.556140025,132058,,,,,N,N,
,,96832,,3507,2480,5,,15.35800465,212235,,,,,N,N,
,,96832,,3507,2480,6,,13.89706392,192046,,,,,N,N,
,,96832,,3507,2480,7,,13.92152268,192384,,,,,N,N,
,,96836,,3507,2480,1,,324.559536,4485146,,,,,N,N,
,,96836_1,,3507,2480,1,,233.861522,3231774,,,,,N,N,
,20/09/2017A,12762_1,,3507,2480,1,,23.91082885,330428,,,,,N,N,
,,12762_1,,3507,2480,2,,11.45379269,158282,,,,,N,N,
,,12762_1,,3507,2480,3,,16.94543626,234172,,,,,N,Y,SEVERE
,,12762_1,,3507,2480,4,,11.84665253,163711,,,,,N,N,
,,13230,,3507,2480,1,,48.18680243,665902,,,,,N,N,
,,13230,,3507,2480,2,,82.298238,1137294,,,,,N,N,
,,13230,,3507,2480,3,,44.45228218,614294,,,,,N,N,
,,112915,,3507,2480,1,,5.733409035,79231,,,,,N,N,
,,112915,,3507,2480,2,,20.37885321,281619,,,,,N,N,
,,112915,,3507,2480,3,,24.22104991,334715,,,,,N,N,
,,112915,,3507,2480,4,,33.03604599,456531,,,,,N,N,
,,112915,,3507,2480,5,,24.01119661,331815,,,,,N,N,
,,112915,,3507,2480,6,,25.31011613,349765,,,,,N,N,
,,112915,,3507,2480,7,,41.31417947,570928,,,,,N,N,
,,112915,,3507,2480,8,,37.7425488,521571,,,,,N,N,
,,112915,,3507,2480,9,,38.18338544,527663,,,,,N,N,
,,112915,,3507,2480,10,,49.18128994,679645,,,,,N,N,
,,113044,,3507,2480,1,,134.0350345,1852254,,,,,N,N,
,,113044_1,,3507,2480,1,,220.4845324,3046915,,,,,N,N,
,,113044_2,,3507,2480,1,,219.664585,3035584,,,,,N,N,
,,113044_2,,3507,2480,2,,191.1375626,2641364,,,,,N,N,
,,113044_3,,3507,2480,1,,202.59548,2799703,,,,,N,N,
,,122762_2,,3507,2480,1,,34.44951646,476064,,,,,N,Y,
,,122762_2,,3507,2480,2,,19.53770333,269995,,,,,N,N,
,,122762_2,,3507,2480,3,,33.6323188,464771,,,,,N,N,
,,122762_2,,3507,2480,4,,34.51775496,477007,,,,,N,N,
,,122762_2,,3507,2480,5,,46.61970488,644246,,,,,N,N,
,,122762_2,,3507,2480,6,,47.00858474,649620,,,,,N,N,
,,122776_1,,3507,2480,1,,97.04802992,1341124,,,,,N,Y,
,,122776_1,,3507,2480,2,,64.15092128,886513,,,,,N,N,
,,122776_1,,3507,2480,3,,18.27937957,252606,,,,,N,N,
,,122776_1,,3507,2480,4,,116.3451256,1607794,,,,,N,Y,
,,122776_2,,3507,2480,1,,35.17640485,486109,,,,,N,N,
,,122776_2,,3507,2480,2,,78.93363846,1090798,,,,,N,N,
,,122776_2,,3507,2480,3,,75.83699986,1048005,,,,,N,N,
,,122776_2,,3507,2480,4,,103.4836515,1430059,,,,,N,N,
,,132290_1,,3507,2480,1,,87.82396464,1213655,,,,,N,N,
,,132290_1,,3507,2480,2,,89.14712583,1231940,,,,,N,N,
,,132290_2,,3507,2480,1,,71.46213762,987548,,,,,N,Y,MODERATE
,,132290_2,,3507,2480,2,,100.0990073,1383286,,,,,N,N,
,,132290_2,,3507,2480,3,,112.5043762,1554718,,,,,N,N,
,,132301,,3507,2480,1,,35.70226825,493376,,,,,N,N,
,,132301,,3507,2480,2,,57.22330228,790779,,,,,N,N,
,,132301,,3507,2480,3,,58.76847378,812132,,,,,N,N,
,,132301,,3507,2480,4,,31.06603012,429307,,,,,N,N,
,,132301,,3507,2480,5,,58.96262426,814815,,,,,N,N,
,,132301_1,,3507,2480,1,,21.24453423,293582,,,,,N,N,
,,132301_1,,3507,2480,2,,32.95463739,455406,,,,,N,N,
,,132301_1,,3507,2480,3,,40.94556131,565834,,,,,N,N,
,,132301_1,,3507,2480,4,,45.57825364,629854,,,,,N,N,
,,132301_1,,3507,2480,5,,39.0222197,539255,,,,,N,N,
,,132302,,3507,2480,1,,97.96052992,1353734,,,,,N,N,
,,132302,,3507,2480,2,,133.8543436,1849757,,,,,N,N,
,,132302_1,,3507,2480,1,,57.38713258,793043,,,,,N,N,
,,132302_1,,3507,2480,2,,71.09351946,982454,,,,,N,N,
,,132304_1,,3507,2480,1,,36.06133447,498338,,,,,N,Y,MODERATE
,,132304_1,,3507,2480,2,,67.41269271,931588,,,,,N,N,
,,132302_1,,3507,2480,3,,111.8533968,1545722,,,,,N,N,
,,132307_1,,3507,2480,1,,30.37713242,419787,,,,,N,N,
,,132307_1,,3507,2480,2,,34.65813958,478947,,,,,N,N,
,,132307_1,,3507,2480,3,,30.38212548,419856,,,,,N,N,
